Feature,Importance
B_BB_STATUS_ENCODED_MEAN_MIN_OVERALL,0.0
B_BB_STATUS_ENCODED_MEAN_SUM_OVERALL,0.0
B_BB_STATUS_ENCODED_MEAN_STD_OVERALL,0.0
B_BB_STATUS_ENCODED_MAX_MEAN_OVERALL,0.0
B_BB_STATUS_ENCODED_MAX_MAX_OVERALL,0.0
B_BB_STATUS_ENCODED_MAX_SUM_OVERALL,0.0
B_BB_STATUS_ENCODED_MAX_STD_OVERALL,0.0
B_BB_STATUS_ENCODED_FIRST_MEAN_OVERALL,0.0
B_BB_STATUS_ENCODED_FIRST_MAX_OVERALL,0.0
B_BB_STATUS_ENCODED_FIRST_MIN_OVERALL,0.0
B_BB_STATUS_ENCODED_FIRST_SUM_OVERALL,0.0
B_BB_STATUS_ENCODED_FIRST_STD_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MEAN_MEAN_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MEAN_MAX_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MEAN_MIN_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MEAN_SUM_OVERALL,0.0
B_BB_WEIGHTED_STATUS_MEAN_STD_OVERALL,0.0
B_BB_WEIGHTED_STATUS_SUM_MEAN_OVERALL,0.0
B_BB_WEIGHTED_STATUS_SUM_MAX_OVERALL,0.0
B_BB_WEIGHTED_STATUS_SUM_MIN_OVERALL,0.0
B_BB_WEIGHTED_STATUS_SUM_SUM_OVERALL,0.0
B_BB_WEIGHTED_STATUS_SUM_STD_OVERALL,0.0
B_BB_WEIGHTED_STATUS_FIRST_MEAN_OVERALL,0.0
B_BB_WEIGHTED_STATUS_FIRST_MAX_OVERALL,0.0
B_BB_WEIGHTED_STATUS_FIRST_SUM_OVERALL,0.0
B_BB_EXP_ENCODED_STATUS_LAST_MEAN_OVERALL,0.0
B_BB_EXP_ENCODED_STATUS_LAST_MAX_OVERALL,0.0
B_BB_EXP_ENCODED_STATUS_LAST_MIN_OVERALL,0.0
B_BB_EXP_ENCODED_STATUS_LAST_SUM_OVERALL,0.0
B_BB_EXP_ENCODED_STATUS_LAST_STD_OVERALL,0.0
B_BB_EXP_WEIGHTED_STATUS_LAST_MEAN_OVERALL,0.0
